,bitmap_01,bitmap_02,bitmap_03,bitmap_05,bitmap_07,bitmap_08,bitmap_09,bitmap_10,bitmap_11,bitmap_12,bitmap_13,bitmap_14,bitmap_15,bitmap_16,bitmap_17,bitmap_18,bitmap_19,bitmap_20,bitmap_21,bitmap_22,bitmap_23,bitmap_24,bitmap_25
tar_66,0.001805546877513102,0.3666417997997143,0.002634238925278294,0.0065775321549465995,0.09102409285836983,0.023212054904634655,0.05038833808604506,0.0025420899317000565,0.00434148337702544,0.015731804342679193,0.005472951802946865,0.00839953994190998,0.005887399621943568,0.008809180284540108,0.0012798605401460942,0.013428148306939369,0.00031795266482407034,0.002532941949906277,0.009148801179986368,0.19990470615885175,0.014894952962094614,0.09681397553342862,0.06821060779457574
tar_67,0.0374351704811871,0.26529387083640715,0.007494664492159641,0.0490464944145525,0.1577770221106526,0.016698273721126547,0.06053906978725976,0.0003101796987968107,0.019755587118581903,0.004226093882110881,0.016675620529618972,0.020287939194446037,0.00032650986982091663,0.038068941864690925,0.0005791808671271361,0.0011484186225554857,0.030348957673210514,0.015504536824153444,0.011247350917671926,0.14723732299272388,0.005547194542236158,0.05998423229586113,0.03446736726304875
tar_68,0.00016528301143844073,0.3051810614845833,0.04280731231322902,0.023709069746319044,0.06912076992914654,0.07059518939217524,0.04411678742564073,2.2919447263075492e-05,0.0002879862980240809,0.0006028130906758898,0.007495072523802667,0.003541057177824164,0.00045723575745469956,0.06175909596486776,0.00013816648632748287,0.00029150610998331556,0.010161842515484144,4.6415769905075045e-05,0.025924432973536703,0.14982324012412043,0.002027339014157345,0.15014696033179187,0.03157844311224896
tar_69,8.918986924848049e-06,0.31304258217668923,0.053686232495373326,0.00696855277067662,0.05961932842196853,0.058623961940133855,0.04871947727553436,0.00012624333978298753,0.00039163089075267227,0.0025386514782821455,0.005742902653326856,5.028734615859345e-06,0.003958232317945585,0.04752304759325028,8.722926660587682e-05,0.00011898997631323011,0.0062434534949821026,0.0007069742336557938,0.023299120052682688,0.14950876821591005,0.0008336879524178815,0.1815524059758166,0.03669457975635876
tar_70,0.03382923992634964,0.18747205987039475,0.0056127662984801485,0.028453082932260725,0.09928488779113828,0.0029605896619662848,0.004082412956522174,0.03393140099326319,0.0012063327830367648,0.013034949851854653,0.0021783466113299396,0.00163768611424857,0.0036042524997059945,0.046379567433900704,4.872022913398928e-05,0.0008644386630768297,0.002250833644512873,0.00603047283349184,0.023171377625140974,0.19343056226517508,0.005054303534205744,0.25249548936335736,0.05298622611745347
tar_92,0.0002390709268977255,0.43811967289134435,0.004053393382010793,0.004636341069287761,0.07221853992095598,0.0436314380367119,0.02769407091804103,0.0032172724640566973,0.0014933933281177619,0.008428321140122838,0.01857983156721506,0.004477741237764249,0.0028197065481357477,0.005291779589331333,0.0026656501882281734,0.002783485853752164,0.01076061933412057,0.0021396953958643197,0.004500498794439063,0.20912272235210144,0.007959983569217092,0.09764962847480681,0.02751714301747726
tar_93,0.0007200338213409583,0.21107291236702153,0.06128162174996033,0.020477093150292978,0.08202470513662644,0.09895100533107078,0.03285505524608211,0.011296351094986636,0.0057383277247726695,0.0005176952322189413,0.0032595763123600993,0.003465700130715769,0.009933125100096458,0.06869740131351225,0.002174299383796925,0.0011943023914822183,0.003687657328791004,3.526274707463542e-05,0.00028332256847297846,0.12648358592057132,6.929211946800259e-06,0.23496234249357248,0.020881694243233658
tar_94,0.017050539651208105,0.12292406877078078,0.042643353984577664,0.05827019673158135,0.06509309306194629,0.0675393291239838,0.008900332124195786,0.0028306125947998137,0.0019336245217059021,0.011743134240735567,0.0007473477507540397,4.540091077909501e-06,0.00015612237537183918,0.02702088677280616,0.0008916628871622316,0.0017986956558415624,0.0005926666965095803,0.002676569630052793,0.011736320389483607,0.09675919653503365,0.011472682159805507,0.43200114825364805,0.0152138759969381
tar_95,0.00798269434908374,0.1756734039510175,0.016800699809215336,0.03436222428892541,0.019451894744301507,0.06581500428899449,0.004872785722957265,0.0,0.004481482917542305,0.03636846364097101,0.0026665205026044797,0.00016963457956731948,0.0006128220388357337,0.01221869844078365,0.00031568572720037436,0.001664898598365357,0.000803519374075708,0.003628967145572176,0.008015416634270993,0.12888765345521083,5.288991851344642e-05,0.4452114645256473,0.029943175346344036
tar_96,0.01683722718778779,0.18894733375155767,0.022654365988140787,0.04967801912550516,0.058406768924919666,0.06907042724872113,0.01592120744411179,0.00023636061076155612,4.488197315106557e-05,0.005080039836505188,0.0020899555899622675,0.0015217301858956895,2.9517671396570178e-05,0.027758630175308496,0.0006181280169589951,0.0024598876996825944,0.0006141013724335399,0.00040061861648843625,0.011502604025565815,0.11156909563333596,0.00045522976908597473,0.38781595481182923,0.026287914340894617
tar_97,0.00010735058244994141,0.4191652723276061,0.0036272564461989824,0.01526021197794341,0.0490405554398662,0.04521648601067478,0.019383931287232516,0.0006090398302841484,0.00011216876051088541,0.018266424868902873,0.0023259582866306254,0.004555163040286201,0.0008812170093553666,0.0353190753322907,0.00062069739446699,0.00045381312533348286,6.617182972904348e-05,0.0013411941331159306,0.011391668547426046,0.1940844436538788,0.017368702114417735,0.12255407723799319,0.03824912076340592
tar_98,0.037309807943188965,0.11842442275541219,0.10163939640420988,0.04634907187279026,0.04138443148164268,0.1013790599001666,0.0026470834984100126,0.001843772381033373,0.0035916523611302037,0.009922454564271032,0.01730042729101524,0.0015847835383528664,8.659523917339147e-06,0.023949608111293215,0.0006337900581428282,4.9653346184285975e-06,0.0007518224172116689,0.0033954057887486252,0.011218577166958774,0.11204341777026337,0.004135516497159987,0.3277421962368568,0.03273967710320573
tar_99,0.02421959703573613,0.1061709318335506,0.08472993501899252,0.021244831586161604,0.04267400773159311,0.11624611758283904,6.115528689239318e-05,0.0005231523063783454,0.001383895791607071,0.019337630571366404,4.238434690168285e-06,0.0036470408649228276,0.010337700938172099,0.05907129810078147,0.003150959771152156,0.005031073361671144,0.0007852920280155923,0.0035466746054783694,0.0015821935703873161,0.11164795865651833,0.0015958573981053488,0.3595844557484649,0.02342400177652294
tar_100,0.011678763125455967,0.16379839112174308,0.0483139602067696,0.023423608092111026,0.02554540804537157,0.05893081485929015,0.009455276679652558,0.0013248686112440399,0.0005478512510363052,0.0015849140409932825,0.002520794149279692,0.00873409646215269,0.02309038296903507,0.018941732854979146,0.005154495428419076,3.744625673200085e-05,0.0012845813229864203,0.005801854145413005,0.01289534553984996,0.10938868821513201,0.0009676963187949758,0.43748663345252886,0.029092396851029354
tar_101,0.008193825486467373,0.2859331973988776,0.041502427131996665,0.018631277124001273,0.04988795608969579,0.012388320604616908,0.01979183482300255,0.008538266575875518,0.005875700178293063,0.013502292575263631,0.003329330202741173,0.01758738674859214,0.0016870471080772573,0.033171824875348706,0.0010526078199255952,0.00978958127626053,0.0019428912416205204,0.013634719318537786,1.802171508489597e-05,0.25904542832071503,0.01299424838585047,0.04074725234070862,0.14075456265844677
tar_102,0.010114846850021824,0.24091240549864784,0.027726173608526788,0.04018418968453761,0.030996874902084227,0.09140515048847506,0.002820927502302861,0.009795832740239062,0.002375517097584164,0.02391799525172716,0.0001325549394576081,0.0002721676603153686,0.0015606995294457414,0.022207712250804465,0.0001823696532513555,0.004665451277651679,0.0013893763207313554,0.0003911156832528459,0.0012218791016808202,0.15381468474964788,1.8073984793527116e-05,0.29589615467304403,0.037997846551776744
tar_103,0.015022789616431574,0.1941046979921741,0.024433751925758106,0.04570641648996149,0.06618091869480641,0.09410782406270014,0.005248671938788748,0.00039265113140401586,0.00025802630667442567,0.000503862089777409,0.003909906947267487,0.0005535034074526892,0.009292805347273716,0.02884342052904614,0.0032200986938747075,0.0004544754000633447,0.0008025188978412354,0.0028035198457353676,0.004448344414564657,0.11101168852655029,0.015539619299042668,0.3395032901206391,0.03365719832217205
tar_104,0.028255564035033966,0.16960695664502606,0.03317369739561771,0.02796070801527889,0.05545553027297649,0.08136455653655288,0.018917422354121294,0.0011486644025250497,0.0023722306365128844,0.006403320907055735,0.003319678609247143,0.0028574481194662536,0.0005779223460628614,0.056097821965496376,0.0011090497409797036,0.006476580064722481,0.0016226945175459098,0.01003511886682679,0.0005467259196374421,0.19049930107305219,0.00046714058166754465,0.26842551488117145,0.03330635211342304
tar_105,0.00687183616396642,0.10174870635525726,0.023356081988393666,0.03373241347542242,0.04674596670082823,0.04475053862752484,0.00506043347210765,0.0023305979342588654,0.004088767069472213,0.0005722055028285568,0.0006153322172310745,3.7381049271672967e-06,0.0049098190175750275,0.008267007058025067,0.0007341547503509786,0.00016892119544957823,0.00048797485785473225,0.002203765948813006,0.007375908981399723,0.06778394583378863,0.0021732491696238553,0.6121075605532889,0.02391107502161206
tar_106,0.0017768947807198432,0.2702856356940664,0.0007149230147769307,0.01765591872448022,0.04585686126253524,0.038043394722167015,0.02351648143661887,0.011251143820496377,0.00038883774564666806,0.0010086797225149432,0.012199854289694181,3.321727491427299e-05,3.530141782530216e-05,0.01496625523893446,4.72015332074846e-06,0.0021365359881635017,0.003915909884573583,0.005526726181119323,0.0009966438890805702,0.1529301115299974,0.036681290118799226,0.28295345446061865,0.07712120864893646
tar_107,0.005897318754554953,0.12840651186072963,0.03639578986884642,0.035361995946265774,0.049438756822707236,0.05063337437173459,0.00917935707376456,0.0012009771572088126,1.058167583361146e-05,0.0013904732611351668,0.00214078809714288,0.0011512266425114743,0.007856342782968,0.03219576076117434,0.0004438050514227411,0.001575458542436887,0.0007611041191063409,0.003437364547178033,0.006962549337454591,0.08758221916837292,0.0010171444447364731,0.5035094501600782,0.03345164955263637
tar_108,0.031923364115504116,0.16444725039506733,0.03488122658029749,0.033339010577363895,0.03264410588589407,0.1252197608815432,0.009950299317677578,0.008988379996831516,0.0016331079201792813,0.01915207972242386,7.5585982578638235e-06,0.0022806113104337127,0.006820922467112612,0.061726878551235355,0.003843722156055206,0.004062217508993596,0.0009579126070326313,0.0068710306146760455,0.0003599830837234798,0.1470030174177415,0.007896382379748917,0.27742049355412984,0.018570684358076885
tar_109,0.005849288393772856,0.1397885746342918,0.051445968406889066,0.0306390825422719,0.044709421150131906,0.0661992046091076,0.013335333128100466,0.0010716175563840558,0.0004710658273488491,0.004115813990108885,4.2678555145856206e-05,0.0011251813514464794,0.0037623552546309593,0.021183485962859638,0.000421043756315263,0.00019231247123299044,0.0009361554523251474,0.0042279800326262525,0.005962789195559302,0.09902940060136328,3.218535465187714e-05,0.47574957347449154,0.02970948829894407
tar_110,0.026393634959099656,0.1912761947878768,0.05249834259722701,0.05798386322842288,0.04485774796051758,0.10276842437390868,0.006371546399538853,0.009175812616277364,4.394876802442465e-06,0.006470947762417351,0.003563377704715955,8.964290256215931e-05,0.005275370654319492,0.023603502503850946,0.00010197835280049782,0.004305012827605418,0.001426502172937299,0.0006816556668152917,0.0018175281934812494,0.1469800284727048,0.00027961875873098665,0.2857130105700893,0.02836186165729801
tar_111,0.013354482702462832,0.4165146405656894,0.0015097567652285267,0.0012060371543731177,0.07294378143006829,0.04412828787020279,0.06504659543275834,0.003902251148207549,0.006051596605733251,0.0007587845717593663,7.839453954056976e-06,0.006032546273246509,0.01126846339819074,0.0020120984416558073,0.007931775046441594,0.004395564861782689,0.007278535475954041,0.003788603107563654,0.001243817890136667,0.16619612323463331,0.02589858538321948,0.11054547239521012,0.027984360791527812
tar_112,0.008118113827183842,0.18681391141645995,0.019116864111346655,0.046306759777306826,0.06433339312140805,0.0674658176651235,0.0068912192661123636,0.0019316392208903166,0.00027036184319545573,0.010982036966428781,0.01962556443972583,0.0063290470242628105,0.008659805674433748,2.9388216133043958e-05,0.0021973120554439523,0.00948969775295666,0.0025350959563499656,0.006712598606670945,1.1005016988354185e-05,0.1280454449788658,0.015642624796883834,0.37022767743639695,0.018264620829432476
tar_113,0.0038374286830661956,0.13757958690164762,0.027017882025070376,0.030896234994504626,0.05138346949928216,0.0606467540363462,0.011858519272184724,0.006446450832524095,0.0005985900616298582,0.0036089798492160916,0.0016003154154550006,5.213165562489853e-05,0.0032424848462729457,0.021957666704886553,0.0004039069058752972,0.0008147513047872578,0.0006111087076582044,0.002759931380758127,0.0033410653884664515,0.08261698310387712,0.003593983139397332,0.5054950196287707,0.03963675566269817
tar_114,0.004703293163538812,0.41062432706397367,0.011526084489150719,0.006614181636559552,0.07118870050688325,0.08082636791450215,0.029911478463899955,0.00034651463455656574,4.923206396710975e-06,0.001776268670841829,0.002683276659480369,0.01291619096563243,0.00029992249560093154,0.01232484622317535,0.0008231899481733302,0.0011723902535662224,0.0022030375510551435,0.0020419517212634554,0.0038115302962926528,0.1558759249449721,0.018516036901296558,0.14958830800251746,0.020221254286670362
tar_115,0.054398707296809796,0.14495782318382347,0.12644061306290447,0.0549372381980163,0.03808996141286236,0.10946344590190282,0.006631078361217702,0.0010446555676141224,0.0032098632493057517,0.00011460470988496304,0.00030315069735816554,0.00024869074840331727,0.0037646743641819636,0.04240839207637515,6.607565078181305e-05,0.0002185825013167375,0.0009459127019030369,6.51498375194906e-06,0.023728572504116148,0.1633279904947464,0.0005695976043397364,0.22307184483103462,0.0020520098973490753
tar_116,0.014009090350909104,0.10404071961847863,0.04671100602781774,0.04008262813387884,0.07893639494537766,0.1588703553456758,0.0039133627279948425,0.008161079242844056,0.01841109932819365,0.004365227878409814,0.00240166463579797,0.001700070492903149,0.01798117341631189,0.010416092124991066,0.010539249434530296,0.00048761661128325553,0.0013483543723137744,0.0030587395834007114,0.03131279774166926,0.07400192448010129,0.016369602570083814,0.2734891499414588,0.0793926009955747
tar_117,0.0036212250948199852,0.19812653918549453,0.021768250616551472,0.05389701216842937,0.047467537241901635,0.07262356666781462,0.03357580199238238,5.570337030073054e-05,0.006264443564789244,0.0033395739084961,0.008861620982051437,0.0003998513313150497,4.0744621791241706e-05,0.05212904029467424,0.0002412803424230118,0.013021672297062975,0.001916459393054067,0.004287016260568958,0.001934064961771979,0.10023598824747393,1.7166625984399077e-05,0.3348537180608879,0.041321722769960954
tar_118,0.002027558668758186,0.14354183190379116,0.0400192400164224,0.042848034629732044,0.05407893280178035,0.06910819613479866,0.006631799076949797,0.003352558075828911,1.766281394634826e-05,0.01163119298374905,0.0062947538016960205,0.0010288478269580284,0.0008216296332883584,0.008943178884638537,0.00448587276333677,0.0011554574917831024,0.0007198926114423261,0.0032512479683574256,0.010426590947568759,0.10026537172387258,0.0010116492312011467,0.43698126483526506,0.051357235174835085
tar_119,0.07274677470613551,0.15012258516587634,0.01780665574239791,0.05089361940839615,0.11237916131106254,0.060972386562326626,0.0009089386161078126,0.027905358998334087,0.005730147553116386,0.0015209832055536642,0.00024631239206214696,0.000535873508853551,0.008329977312921507,0.008490425686099928,0.0006834201648950652,0.003985400284918314,0.0002597301227837101,0.00380108013366348,0.002630743245345426,0.21271814974229486,0.014541039940567142,0.17352299933067242,0.06926823686561528
tar_120,0.010843350406356254,0.2340465510442673,0.038789769064815086,0.0341493274514653,0.031961384991279165,0.04952362589161059,0.0023842907655419058,0.0022528076003352805,0.00017555564490183743,0.004933238479441568,0.0007621788866089385,0.003848422229199581,0.0006613194334092173,0.05535720134611656,0.0032587264616167027,0.011231868880153423,0.001738079286696577,0.00229296011430618,0.0014399757572901833,0.18224650814956114,0.0002873289304357863,0.2786114361517167,0.04920409303287472
tar_121,0.0028645360099538797,0.15315119584463463,0.037536893348893936,0.0328135268634718,0.0651568575205076,0.05046888936290841,0.01121044465854125,0.0018404254998678382,0.003107072917596584,0.005060986340002655,0.004487426326993898,0.003522135427959219,0.00022423819321691003,0.02514845977120286,0.010891227355608445,3.9225073590988634e-05,0.001002965482630183,0.004529843165711881,0.003400199837530613,0.07748232713446963,0.0025928882554017633,0.4734914423804059,0.029976793228899158
tar_122,0.00021521050378574359,0.2430400411245968,0.05693652668699628,0.012040359576530556,0.05052449647165674,0.0908270506161495,0.03017061117837493,0.002043663638345016,8.159390643600772e-05,0.004531423332215637,0.0006789539032506618,0.008682886166173968,0.01683969691829982,0.06927191393108421,4.00606416355727e-06,0.0008222470815600366,0.003706966931499726,0.0001310096318923858,0.0038517465912781892,0.1228588492190908,0.001734957965010641,0.2691195797184041,0.011886208843204665
tar_123,0.012058991816523717,0.14632830531051846,0.04078895259143378,0.019415785276953795,0.045771681763596736,0.05446340212753228,0.015071376614253213,0.0013791758807838981,9.896954820156435e-05,0.005032105248561499,0.0014713988736952748,0.0001441333709720134,0.004585980625216167,0.043148922384708216,0.0001263307759603353,0.00013638880848114066,0.0009624462489764766,0.0002709329478599614,0.004404268598377986,0.09717717996698118,0.0001607738502762192,0.4735945356152319,0.033407961754904125
tar_124,0.015329473384375828,0.15075418218376527,0.030258295532046606,0.02062237742593704,0.025514301622110082,0.07441026636159438,0.004667787302385206,0.010941072145900054,0.006569825348764,0.012297832676024231,0.001221156915451934,0.00013127237222217272,0.0035395117795763566,0.042974961778966037,0.0003901434201639662,0.0011251547645273487,0.0006984854531252812,7.828527300300063e-05,0.009140024487128336,0.13323439583305874,5.8634298522202734e-05,0.44036708900646393,0.01567547063488823
tar_125,0.03784261150045978,0.16213594974915774,0.04210020154662019,0.04982881967281033,0.021100243061190807,0.0879107749776583,0.002198161275430567,0.013894742499908677,2.0816238399302884e-05,0.002790961841457945,5.416726805306312e-06,0.0024678528189060025,0.005683342929203695,0.060050443621147954,0.001105923708938216,0.0009896170792661086,0.0008541422041186081,4.9331990228712984e-05,0.0030228446284232676,0.12381968215307591,0.0005063466729221298,0.3618286621630843,0.01979311094078611
tar_126,0.0005082692451962335,0.32188646802636495,0.000436312533318963,0.01892603738335751,0.0878527035718818,0.07839653476189921,0.040328344325706304,0.0007899703995706428,0.0011840776662438441,0.010373553046323406,0.004746029611787264,0.010556302680982912,0.0025367913934869974,0.053457482782131166,3.2123262391001305e-05,1.568025684645437e-05,0.00047006417456131654,0.007824183509982346,0.0009047497704667779,0.17330464914690585,0.010893314351708308,0.15008721783221998,0.02448914026666665
tar_127,0.025895891885426164,0.1448803538772539,0.09091047301267234,0.05329739576129238,0.04732450639052694,0.09595480336055746,0.015578342681217957,4.0814240542092056e-05,0.0017677856904053596,0.013283705167739517,0.004955900110749844,0.0002172393601739035,0.0011613198492914885,0.04810132896161213,0.00010629868765497585,0.0014896433104650774,0.0009214600938319588,0.004162304494428542,0.008532736235936705,0.11734903690848593,0.00303597740284513,0.2922754235881403,0.0287572589287499
tar_128,0.023793546177395885,0.14405852486480583,0.09865753146652749,0.014970995140420017,0.05235749207883915,0.09969000447384456,8.226537974604163e-05,0.00021094381946140997,0.004447294797488017,0.006718586582322221,0.00010939931870273736,0.0044818308797366915,0.0005329088697709373,0.06087169063990058,4.742444922673936e-05,0.0008927363073971405,0.0008736978766961729,0.0001426217020923592,0.003165555207186749,0.11782846802830424,0.00011576217330586576,0.31878895842510824,0.04716176134172082
tar_129,0.01784456730503185,0.14189128580601532,0.0330565771865206,0.01622228089075955,0.04533678842324634,0.09652399114653289,0.00373917654102715,0.0036793511600192287,0.0003468667855966686,0.0010050275927945484,4.988965027418553e-06,0.011322656352192446,0.004798323105415127,0.05467114305818975,0.00016949472212499144,0.0035775152251451524,0.003956874452213111,0.0012780618473416275,0.014344105834357105,0.13655507215952237,0.0020969479724616503,0.38994604681670936,0.017632856651755808
tar_130,0.023528648739469204,0.25220327414752486,0.013927677257587272,0.04359968799207818,0.0460819701970845,0.006587416961278283,0.021885038005925544,0.03244749249280217,0.0007220075290986673,0.03092085431477088,0.0001255993260747306,0.027261543170897195,4.342711241384762e-05,0.032115701689355076,0.003240780151070786,1.1442850955371666e-05,0.007751555272935876,0.016304017166722983,1.1442850955371666e-05,0.2030464013174073,0.012297000252435282,0.03638910712322237,0.189497914077934
tar_131,0.016776711112227366,0.21181920610333468,0.02117769078573296,0.02459166294971958,0.030826881791437152,0.11804785222683911,0.006211863515889782,0.018270461101934223,0.0017567856633014334,0.009974237246204918,0.00011266901636521985,0.0023383493733110136,0.0025105581748425727,0.049057081725892945,3.2888218376704567e-06,0.00026530281149545496,0.003115223274902734,0.0017047571698547738,0.0021951988848274043,0.19749317686690152,0.01310690933113575,0.21419888920976718,0.054445242842244466
tar_132,0.02039370196309687,0.16563228091063964,0.04706427057125002,0.02755116658708419,0.06173963907267384,0.0919707567761692,0.006023542350202693,0.001224785348269032,0.0013440899857980978,0.004139879809732929,0.0032113033850258276,0.0006520887811320037,0.004171072605554307,0.05339625092121054,0.00022862877025082783,0.00014301783300894763,0.0008789693286923733,8.420023270657145e-05,0.004330188200269205,0.10977423650284518,0.006422622481894016,0.35284211567710305,0.03678119190539068
tar_133,0.012096140718047776,0.18294963461312952,0.04997964899780087,0.012840834387245014,0.04749757791667552,0.05850535804680314,0.017012568165080608,0.016014433158952703,0.002650527967139978,0.004130452264439512,0.0023031306443970787,0.001685033943936799,0.004616771943826327,0.0707964971738798,0.0004258791717790418,0.005978029041546986,0.00034621818483021236,0.0006965232946482893,0.0018651482673283936,0.1939891955597768,0.004561915424863811,0.28184374389856925,0.027214737215302594
tar_134,0.007251065547888217,0.10261107025367898,0.02566330730565863,0.0163834056555347,0.04166733126497746,0.0406564965552541,0.0062615552428345956,0.0008492398139941292,0.0020183015395034156,0.006245446199412849,4.0573399274741485e-06,0.00035580762949058913,0.00251303593669199,0.022046768435793312,0.0005652787578545822,0.0002633906568231126,0.0011643745505518438,0.0020639925447038703,0.001540905331129451,0.060609384703254256,0.0009994182272288214,0.6282003761662772,0.030065990341536373
tar_135,0.001032210960692575,0.2580318159638205,0.014355734163021685,0.007818989591864875,0.0434158049762785,0.04856086604339809,0.0182065629793411,0.01522279264852501,0.0022034358843913177,0.000676272119554251,0.00537199329714569,0.0022981082945872206,0.0018501661462379795,0.023348788307835443,0.0007742787672642961,0.0011832729578975874,0.0007558211730297525,0.005810036584085157,2.39347351856038e-06,0.17238615645282956,0.046610426209846983,0.24506883765219514,0.08501523535263868
tar_136,0.0146311185262911,0.13169514651463388,0.029207984941930797,0.023154168688643197,0.054019297157514926,0.05886386733183232,0.02157076928705835,0.0017600837264691237,0.005646394565964525,0.0020255252163384196,0.0008625377900850349,0.0016505743477530786,0.0030265846732543795,0.03687714775147069,0.0006406307223471932,0.001225698486146389,0.0009373321344504881,0.004233960897877858,0.005110088030252695,0.09552345462568529,0.0002698387612506948,0.4649249975338019,0.04214279828894768
tar_137,0.028221676929889666,0.15447659578098827,0.04565874681629676,0.041702673136749066,0.04100311383483398,0.09545138349580883,0.009585568681063921,0.003127190747688048,0.0046400353447099306,0.009373411849137911,0.00022993799167859738,0.0004929065331567921,0.007805299040699939,0.07038793896787783,0.00030119070144018703,0.001834565682053704,0.0009331264850719101,0.0010339648769906707,0.0007236619814060292,0.13752815346542988,0.007174097754011429,0.3069716274342898,0.03134313246872675
tar_138,0.009442719758165836,0.14235345407383082,0.02465777831250296,0.03755984808059252,0.04123223658546712,0.07111745098568661,0.005828990265874738,0.005707652174041366,0.00019146130058074882,0.009048012597688462,0.0012652296038981588,0.003428125681097846,0.007707943543182269,0.04368349954278827,1.98476256436732e-05,0.0019598263881192217,0.001749917477473872,0.0014651756849279067,0.0005600403335182858,0.12941638782392237,4.041874010350823e-06,0.4297456712820107,0.0318546890049758
tar_139,0.008804374890458348,0.18272016404684763,0.08157721393379833,0.02737821098608088,0.05073830017998198,0.08146030528507243,0.008183534829973914,0.013755946980985425,0.0009197747503062323,0.018758299834107383,7.260469613893111e-05,0.0005469770830041458,0.005151586930161573,0.03887924345113246,0.0026160912008274745,2.0180194746466864e-05,0.002362908976559502,0.0007129837711268635,0.0018967722988577416,0.141588995097342,0.0012269079932321876,0.2915104829193232,0.03911813966993499
tar_140,0.006431792711594246,0.3128156431012011,0.006563355283486078,0.015626958069901782,0.07279417571800217,0.052763182869078495,0.07130055287423738,0.0005499987091239297,0.0022218070035487955,0.005604737105672856,0.009375364977831134,0.0334462818059845,0.019751924991126137,0.015422398131592288,0.0009701425292169221,5.191265551211146e-06,0.0004783755723907273,3.1135646844232466e-05,0.0007427799253216603,0.16668505293854013,0.024810173796968146,0.11630305572993739,0.06530591924284875
tar_141,0.061603990917837,0.09705335311068601,0.045002466991593944,0.0666569856968933,0.07257131100609492,0.019419049965845925,0.01369927848185486,0.006507252974192918,0.0004372448854622709,0.014944882244431565,0.01218978212282891,0.003947409577625218,8.70579207409244e-06,0.03619612549774445,0.0019391859732149656,0.022373905048874026,0.00048184256884444026,0.004616576989488777,0.02546334842126143,0.23072291569827774,0.009502515492775218,0.2474440549460273,0.007217815596070695
tar_142,0.00999072329993427,0.15351099469104212,0.05003609465685805,0.02804303187604453,0.04759138992359698,0.06255933671688717,0.009747965450869691,0.0038344940916398675,0.0012701243186182378,0.006235681414137154,0.00034683608266310786,0.0006306198368391926,2.481870601729982e-06,0.06411866317569404,0.00030899473936969675,1.607727028763373e-05,0.0010384925619648898,0.0005230976903631227,0.006588066206486019,0.11753758976975562,1.509579423479347e-05,0.3974265176256405,0.03862763093647169
tar_143,0.0005504947037878996,0.3420149011523461,0.017641756475252804,0.004896880025616008,0.04581060079595834,0.08130909421522231,0.025082353728942974,0.0003748307036990803,0.0026807825677628155,0.002558055507017596,0.002371195657098002,0.0063188289659168746,0.009294581315843159,0.02667671503100759,0.0003335690917880428,0.001184744656560881,0.0021827634738995,0.0006981433826967623,0.0009262553529292489,0.14202707924249008,0.017056310254719643,0.2270367975503915,0.040973266149052855
tar_144,0.02489225086585829,0.18263360029686349,0.14693996570321852,0.025884499435491436,0.02290583004543684,0.07505722229694835,0.00693937498300418,0.0021335099258516363,5.115794895756604e-06,0.017453041190065653,4.060415022563089e-05,0.00032140542966954693,0.008396318477823184,0.03532379844614159,4.536429396841388e-05,0.0037622337961851224,0.001859022556454667,0.0016354125651050458,0.008054889419657395,0.1390638349555968,0.0035849909337698814,0.2716400550671859,0.021427659370582653
tar_145,0.03282748181607569,0.17598829159271798,0.03253332070980454,0.042289202198084325,0.03611483450787876,0.12142615886589095,0.022344673381701805,0.012589606102445111,0.00010773782159032671,0.010830795380849901,0.0006027119548487283,0.0011432195486224827,0.005921916275180967,0.03253782181208457,0.008120902922827581,0.0007300090340293631,1.5084133580743614e-05,0.0001162403005917292,0.004341929764655101,0.10385587472360208,0.0030064394126260623,0.3189146990704612,0.03364104866984999
tar_146,0.0028136255252123707,0.2240546620687431,0.03469299773434277,0.004132750138377064,0.0313320261903326,0.0871890909033644,0.010191384819778434,0.005485237797063789,0.004468259438646409,0.008917836385615921,0.0025937646051322227,0.005328780446098586,0.004283326147312274,0.059758526025930105,0.0002859035557592481,0.009349412653907867,0.0005067084439337141,0.0011418088460010275,0.0007341767441216999,0.14259024289161656,0.00022369755455752083,0.34354551537903616,0.016380265705115922
tar_147,0.01433699774338203,0.09786644413949618,0.028154442280889497,0.04681966786327095,0.0699088425036339,0.07745154759467189,0.01530762283705423,0.0004998626992217713,0.0005391275727826512,0.003311323559296134,0.0009930562091418653,0.004036937924361919,0.0036389753009578195,0.052256616399537645,7.496146473302637e-05,0.0027750361268894033,0.001546109794585907,3.191777053043413e-06,0.003040053884640141,0.08787821976608647,0.0030240183519432955,0.46374007551502405,0.02279686869134637
tar_148,0.03535246636819762,0.08805444544809725,0.01762707461358378,0.0806755472492179,0.1096961316579907,0.0683373391446701,0.015432496882227819,0.014259890476216237,6.786216089199704e-05,0.00014859381055172218,0.0018442467401315848,0.009650283765349824,0.0008734228464600408,0.046910655472712205,0.000270182885239965,0.0001994559249393309,0.001405113786163611,0.0027367059016191572,0.01215402954375191,0.1829073893428399,0.01943776359499242,0.2230296103806833,0.06892929200347143
